CustomerId,CustomerName,Country,City,TotalSpend,PurchaseCount,FirstPurchaseDate,LastPurchaseDate,ValueTier,PrimaryGenre
4019,Ashley King,USA,Nashville,81.04,16,2021-08-09 00:00:00,2023-04-09 00:00:00,Gold,Rock
4020,Adam Roux,France,Nîmes,57.28,7,2023-05-28 00:00:00,2024-02-01 00:00:00,Silver,Sci Fi & Fantasy
4021,Charlotte Wilson,Canada,Saskatoon,40.61,7,2019-10-03 00:00:00,2020-03-16 00:00:00,Silver,Rock
4022,Maria Ribeiro,Brazil,Curitiba,40.330000000000005,6,2022-05-11 00:00:00,2022-11-09 00:00:00,Silver,Rock
4023,Lucas Rodrigues,Brazil,Porto Alegre,63.58,8,2025-03-08 00:00:00,2025-11-28 00:00:00,Silver,Rock
4024,Martina Hájek,Czech Republic,Ústí nad Labem,126.3,16,2024-05-20 00:00:00,2025-11-28 00:00:00,Platinum,Latin
4025,Paul Wright,USA,Indianapolis,44.6,7,2022-04-28 00:00:00,2023-04-11 00:00:00,Silver,Rock
4026,David Jones,USA,Denver,102.44,14,2023-12-06 00:00:00,2025-05-22 00:00:00,Gold,Rock
4027,Nathan Petit,France,Nantes,100.23000000000002,11,2023-12-22 00:00:00,2025-02-06 00:00:00,Gold,Rock
4028,Andre Gomes,Brazil,Recife,45.61,7,2022-07-04 00:00:00,2023-03-18 00:00:00,Silver,Latin
4029,Santiago Silva,Chile,Santiago,56.51,11,2022-06-23 00:00:00,2023-04-12 00:00:00,Silver,Rock
4030,Sarah Taylor,USA,Houston,158.3,23,2021-05-18 00:00:00,2024-04-23 00:00:00,Platinum,Classical
4031,Lucas Fernandes,Brazil,Belém,94.05999999999999,12,2023-07-25 00:00:00,2024-09-06 00:00:00,Gold,R&B/Soul
4032,John Nelson,USA,Memphis,53.39000000000001,11,2021-03-10 00:00:00,2022-02-16 00:00:00,Silver,Latin
4033,Theo Gomes,Brazil,Belo Horizonte,46.53,7,2020-03-18 00:00:00,2020-12-16 00:00:00,Silver,Rock
4034,Jakub Dvořák,Czech Republic,Prague,49.97,8,2024-10-03 00:00:00,2025-12-17 00:00:00,Silver,Pop
4035,Ella Larsson,Sweden,Norrköping,36.85,6,2024-12-19 00:00:00,2025-08-03 00:00:00,Bronze,Rock
4036,Joana Sousa,Portugal,Braga,104.2,15,2022-01-12 00:00:00,2023-09-09 00:00:00,Platinum,Metal
4037,Noah MacDonald,Canada,Montreal,54.93,9,2022-06-11 00:00:00,2023-07-15 00:00:00,Silver,Rock
4038,Poppy Watson,United Kingdom,Sheffield,78.95000000000002,12,2023-05-10 00:00:00,2024-01-15 00:00:00,Gold,Rock
4039,Maxime Garcia,France,Angers,105.66000000000001,18,2021-08-28 00:00:00,2023-10-02 00:00:00,Platinum,Rock
4040,Donald Torres,USA,San Jose,65.5,10,2021-08-06 00:00:00,2022-10-28 00:00:00,Silver,Latin
4041,Lea Dubois,France,Bordeaux,81.63,11,2022-11-07 00:00:00,2024-01-28 00:00:00,Gold,Electronica/Dance
4042,Emma Mortensen,Denmark,Vejle,121.54000000000002,16,2024-06-15 00:00:00,2025-12-09 00:00:00,Platinum,R&B/Soul
4043,Maxime Roux,France,Saint-Étienne,91.0,16,2022-03-16 00:00:00,2023-08-03 00:00:00,Gold,R&B/Soul
4044,Sofia Johansen,Denmark,Randers,71.28999999999999,11,2019-03-28 00:00:00,2020-05-07 00:00:00,Gold,Rock
4045,Diogo Gomes,Portugal,Amadora,99.91999999999999,13,2024-12-19 00:00:00,2025-11-28 00:00:00,Gold,Latin
4046,Luca Schneider,Germany,Hanover,61.39999999999999,9,2020-09-17 00:00:00,2021-07-14 00:00:00,Silver,Easy Listening
4047,Patricia Moore,USA,Charlotte,21.78,3,2019-05-16 00:00:00,2019-09-12 00:00:00,Bronze,Rock
4048,Mateo Morales,Colombia,Cartagena,67.34,13,2020-02-25 00:00:00,2021-02-24 00:00:00,Gold,Rock
4049,Ashley Taylor,USA,Baltimore,48.669999999999995,4,2024-12-18 00:00:00,2025-04-06 00:00:00,Silver,TV Shows
4050,Nora Hendriks,Netherlands,Nijmegen,56.940000000000005,11,2020-11-09 00:00:00,2022-02-08 00:00:00,Silver,Soundtrack
4051,Adam Thomas,France,Lyon,24.759999999999998,4,2020-10-26 00:00:00,2021-02-08 00:00:00,Bronze,Latin
4052,Freddie Lewis,United Kingdom,Bristol,62.13000000000001,9,2022-02-02 00:00:00,2022-08-07 00:00:00,Silver,Latin
4053,Kevin Thompson,USA,Las Vegas,45.54,8,2021-02-09 00:00:00,2021-10-11 00:00:00,Silver,Blues
4054,Isabela Ferreira,Brazil,Salvador,133.60999999999999,18,2023-08-23 00:00:00,2025-11-03 00:00:00,Platinum,Electronica/Dance
4055,Mia Taylor,Canada,Toronto,165.05,23,2022-05-16 00:00:00,2024-08-16 00:00:00,Platinum,Rock
4056,Robert Young,USA,Columbus,4.95,1,2020-04-03 00:00:00,2020-04-03 00:00:00,Bronze,Alternative & Punk
4057,Benjamin Rodrigues,Brazil,Salvador,73.28999999999999,12,2022-05-17 00:00:00,2023-12-05 00:00:00,Gold,Rock
4058,Emma De Jong,Netherlands,Rotterdam,27.72,5,2021-04-13 00:00:00,2021-07-28 00:00:00,Bronze,Rock
4059,Nathan Willems,Belgium,Antwerp,93.62,13,2022-07-25 00:00:00,2024-10-26 00:00:00,Gold,Latin
4060,Diego Souza,Brazil,Belém,126.82000000000001,18,2022-08-21 00:00:00,2023-09-19 00:00:00,Platinum,Rock
4061,Nathan Moreau,France,Grenoble,130.92000000000002,14,2023-10-24 00:00:00,2025-06-16 00:00:00,Platinum,Rock
4062,Hannah Müller,Germany,Hamburg,22.35,3,2025-08-25 00:00:00,2025-12-28 00:00:00,Bronze,Rock
4063,Sofia Anderson,Canada,Hamilton,7.45,1,2025-12-25 00:00:00,2025-12-25 00:00:00,Bronze,Rock
4064,Karen Nguyen,USA,Baltimore,2.98,1,2025-12-19 00:00:00,2025-12-19 00:00:00,Bronze,Rock
4065,Chloe Clarke,Australia,Gold Coast,65.41,10,2022-01-23 00:00:00,2022-12-10 00:00:00,Silver,Latin
4066,Alice Alves,Brazil,Goiânia,34.269999999999996,4,2025-08-28 00:00:00,2025-12-15 00:00:00,Bronze,Rock
4067,Klaus Fischer,Germany,Berlin,40.300000000000004,6,2024-07-27 00:00:00,2025-01-14 00:00:00,Silver,Rock
4068,Nuno Ferreira,Portugal,Viseu,39.62,7,2019-12-08 00:00:00,2020-06-08 00:00:00,Silver,Rock
4069,Nathan Roux,France,Le Havre,51.49,11,2019-11-28 00:00:00,2021-03-01 00:00:00,Silver,Bossa Nova
4070,Maria Gonçalves,Portugal,Almada,71.08,9,2024-04-20 00:00:00,2025-10-28 00:00:00,Gold,Rock
4071,Lena Weber,Germany,Nuremberg,53.620000000000005,6,2024-09-16 00:00:00,2025-03-26 00:00:00,Silver,Rock
4072,Monika Nový,Czech Republic,Hradec Králové,58.39000000000001,7,2022-09-01 00:00:00,2023-07-12 00:00:00,Silver,Latin
4073,Alice Gustafsson,Sweden,Gothenburg,103.1,19,2020-10-13 00:00:00,2022-06-13 00:00:00,Platinum,Latin
4074,Benjamin Martínez,Chile,Rancagua,63.58,7,2025-05-12 00:00:00,2025-12-15 00:00:00,Silver,R&B/Soul
4075,Anthony Wright,USA,San Diego,45.13000000000001,8,2023-03-17 00:00:00,2023-11-08 00:00:00,Silver,Rock
4076,Hugo Lefebvre,France,Lyon,217.62999999999997,31,2022-04-15 00:00:00,2025-12-15 00:00:00,Platinum,Latin
4077,Thomas Lewis,United Kingdom,Sunderland,40.76,5,2019-09-04 00:00:00,2020-01-28 00:00:00,Silver,Drama
4078,Elijah Gagnon,Canada,Brampton,97.96999999999998,12,2023-12-12 00:00:00,2025-07-19 00:00:00,Gold,Rock
4079,James Lavoie,Canada,Toronto,148.21,11,2024-08-16 00:00:00,2025-11-08 00:00:00,Platinum,TV Shows
4080,Amy Harris,USA,Columbus,29.75,4,2023-01-13 00:00:00,2023-04-22 00:00:00,Bronze,R&B/Soul
4081,Charles White,USA,New York,138.91000000000003,20,2023-02-09 00:00:00,2025-03-11 00:00:00,Platinum,Alternative & Punk
4082,Karen Garcia,USA,San Diego,88.09,13,2023-03-16 00:00:00,2024-08-21 00:00:00,Gold,Alternative & Punk
4083,Sofía Navarro,Spain,Valencia,50.17,5,2025-06-14 00:00:00,2025-12-18 00:00:00,Silver,Rock
4084,Theo Sousa,Brazil,Guarulhos,20.79,6,2020-07-22 00:00:00,2020-12-04 00:00:00,Bronze,Latin
4085,Martina Beneš,Czech Republic,České Budějovice,141.79999999999998,21,2023-05-17 00:00:00,2025-05-26 00:00:00,Platinum,Alternative & Punk
4086,Benjamin Martínez,Chile,Valparaíso,68.16000000000001,10,2021-03-03 00:00:00,2022-05-28 00:00:00,Gold,Metal
4087,Beatriz Fernandes,Portugal,Viseu,34.230000000000004,5,2023-12-22 00:00:00,2024-04-07 00:00:00,Bronze,Jazz
4088,Theo Carvalho,Brazil,Rio de Janeiro,65.76,11,2022-12-11 00:00:00,2024-02-23 00:00:00,Gold,Rock
4089,Beatriz Vieira,Brazil,Porto Alegre,41.58,7,2020-12-19 00:00:00,2021-06-17 00:00:00,Silver,Latin
4090,Noa Díaz,Spain,Seville,158.51999999999998,27,2021-11-15 00:00:00,2024-09-14 00:00:00,Platinum,Alternative & Punk
4091,Logan Tremblay,Canada,Montreal,129.95,17,2022-07-09 00:00:00,2024-06-28 00:00:00,Platinum,Heavy Metal
4092,Hugo Silva,Portugal,Viseu,75.27,12,2022-11-12 00:00:00,2023-12-12 00:00:00,Gold,Alternative & Punk
4093,Sara Johannessen,Norway,Oslo,114.89999999999999,16,2024-05-12 00:00:00,2025-12-21 00:00:00,Platinum,Rock
4094,Daniel Thompson,USA,Indianapolis,90.28999999999999,11,2024-11-14 00:00:00,2025-11-11 00:00:00,Gold,Rock
4095,Lea David,France,Montpellier,9.82,1,2022-03-07 00:00:00,2022-03-07 00:00:00,Bronze,Latin
4096,Leonardo Russo,Italy,Rome,52.89,7,2024-01-13 00:00:00,2024-08-07 00:00:00,Silver,Rock
4097,Sebastian Fortin,Canada,Vaughan,79.27000000000001,13,2021-11-03 00:00:00,2023-03-11 00:00:00,Gold,Jazz
4098,Ashley Smith,USA,Chicago,60.5,9,2022-11-09 00:00:00,2024-05-08 00:00:00,Silver,Rock
4099,Alejandro Ramírez,Mexico,Nezahualcóyotl,42.39,7,2021-10-28 00:00:00,2022-04-24 00:00:00,Silver,R&B/Soul
4100,Stephanie Wright,USA,Jacksonville,29.31,5,2025-07-28 00:00:00,2025-12-28 00:00:00,Bronze,Rock
4101,Olivia Jansen,Netherlands,Breda,48.72,9,2021-03-01 00:00:00,2022-03-13 00:00:00,Silver,Latin
4102,Inès Lefebvre,France,Lyon,37.25,4,2025-09-17 00:00:00,2025-12-10 00:00:00,Bronze,Blues
4103,Alexander Davies,United Kingdom,Manchester,123.77000000000001,22,2019-09-28 00:00:00,2021-10-21 00:00:00,Platinum,Rock
4104,Sofia Järvinen,Finland,Oulu,185.72,24,2023-05-02 00:00:00,2025-12-01 00:00:00,Platinum,Hip Hop/Rap
4105,Sara Schröder,Germany,Bremen,20.23,5,2023-08-21 00:00:00,2023-12-18 00:00:00,Bronze,Rock
4106,Mason Cote,Canada,Brampton,60.65,6,2020-07-01 00:00:00,2020-11-28 00:00:00,Silver,TV Shows
4107,Noah Williams,Australia,Gold Coast,73.30000000000001,14,2021-04-24 00:00:00,2022-08-28 00:00:00,Gold,Alternative & Punk
4108,Grace Smith,Australia,Hobart,16.77,2,2024-02-24 00:00:00,2024-03-28 00:00:00,Bronze,Jazz
4109,Veronika Nový,Czech Republic,Plzeň,46.440000000000005,6,2024-07-02 00:00:00,2024-10-28 00:00:00,Silver,Rock
4110,Elsa Hansson,Sweden,Örebro,143.55000000000004,25,2020-10-13 00:00:00,2023-03-10 00:00:00,Platinum,Metal
4111,Andreas Koch,Germany,Dresden,176.89,18,2021-10-14 00:00:00,2023-03-23 00:00:00,Platinum,TV Shows
4112,Luca Schröder,Germany,Munich,144.28,11,2022-10-14 00:00:00,2023-09-28 00:00:00,Platinum,Drama
4113,Stephanie Wilson,USA,Denver,90.18,10,2024-11-10 00:00:00,2025-12-19 00:00:00,Gold,Alternative & Punk
4114,Oliver Bouchard,Canada,Calgary,64.07000000000001,8,2025-02-15 00:00:00,2025-11-15 00:00:00,Silver,R&B/Soul
4115,Mathis Maes,Belgium,Brussels,26.82,3,2025-10-13 00:00:00,2025-12-19 00:00:00,Bronze,Heavy Metal
4116,Péter Tóth,Hungary,Kecskemét,49.019999999999996,8,2024-01-15 00:00:00,2024-09-18 00:00:00,Silver,Latin
4117,Emma Fournier,France,Reims,52.92,9,2024-04-06 00:00:00,2025-11-28 00:00:00,Silver,Rock
4118,Henry Walker,Australia,Cairns,90.78000000000002,14,2021-10-01 00:00:00,2023-02-05 00:00:00,Gold,Rock
4119,Viktor Jönsson,Sweden,Helsingborg,114.07999999999998,15,2021-10-09 00:00:00,2023-03-19 00:00:00,Platinum,Rock
4120,Rohit Joshi,India,Thane,62.66,11,2022-06-01 00:00:00,2023-06-08 00:00:00,Silver,Rock
4121,Juliana González,Colombia,Cartagena,15.260000000000002,3,2022-07-12 00:00:00,2022-10-23 00:00:00,Bronze,Rock
4122,Álvaro Moreno,Spain,Valencia,65.55999999999999,8,2025-03-07 00:00:00,2025-09-22 00:00:00,Gold,Rock
4123,Amanda Smith,USA,Seattle,84.16,16,2019-12-13 00:00:00,2021-09-07 00:00:00,Gold,Rock
4124,Oliver Pettersson,Sweden,Helsingborg,41.5,6,2024-09-23 00:00:00,2025-11-03 00:00:00,Silver,Latin
4125,Elizabeth Lee,Canada,Vancouver,32.48,5,2021-06-07 00:00:00,2022-01-28 00:00:00,Bronze,Rock
4126,Inès Vincent,France,Strasbourg,41.09,6,2024-01-20 00:00:00,2024-07-26 00:00:00,Silver,Rock
4127,Filipa Marques,Portugal,Coimbra,52.15,7,2025-03-01 00:00:00,2025-12-19 00:00:00,Silver,Rock
4128,Eino Kinnunen,Finland,Vantaa,72.3,8,2024-12-04 00:00:00,2025-05-25 00:00:00,Gold,Rock
4129,Jonas Richter,Germany,Cologne,65.79,9,2024-01-02 00:00:00,2024-11-26 00:00:00,Gold,Metal
4130,Camille Garcia,France,Reims,102.84,15,2023-09-12 00:00:00,2025-03-15 00:00:00,Platinum,Electronica/Dance
4131,Sophie Young,Australia,Newcastle,86.41999999999999,10,2025-02-20 00:00:00,2025-12-17 00:00:00,Gold,Rock
4132,Thomas Laurent,France,Marseille,41.58,7,2019-10-21 00:00:00,2020-07-06 00:00:00,Silver,Metal
4133,Laura Miller,USA,Las Vegas,89.04000000000002,16,2020-10-28 00:00:00,2022-06-17 00:00:00,Gold,Jazz
4134,Sharon Hill,USA,Jacksonville,157.34999999999997,22,2023-04-08 00:00:00,2024-12-17 00:00:00,Platinum,Metal
4135,Alice Moreau,France,Montpellier,86.41999999999999,9,2025-02-08 00:00:00,2025-11-22 00:00:00,Gold,Classical
4136,Harry Walker,United Kingdom,Sunderland,31.630000000000003,4,2022-12-02 00:00:00,2023-04-26 00:00:00,Bronze,Rock
4137,Diogo Lopes,Portugal,Coimbra,68.01,8,2024-09-06 00:00:00,2025-06-06 00:00:00,Gold,Rock
4138,Isla Jones,United Kingdom,Edinburgh,48.68,5,2025-03-19 00:00:00,2025-11-25 00:00:00,Silver,Rock
4139,Marie Mayer,Austria,Klagenfurt,16.83,2,2021-05-19 00:00:00,2021-07-10 00:00:00,Bronze,Rock
4140,Joshua Scott,USA,Memphis,84.26,16,2020-12-08 00:00:00,2022-03-21 00:00:00,Gold,Rock
4141,Joana Rodrigues,Portugal,Setúbal,107.92999999999999,18,2020-02-26 00:00:00,2021-12-04 00:00:00,Platinum,R&B/Soul
4142,Kevin Brown,USA,Charlotte,66.01,5,2024-04-02 00:00:00,2024-10-24 00:00:00,Gold,TV Shows
4143,Emma O'Sullivan,Ireland,Swords,30.259999999999998,3,2023-10-28 00:00:00,2024-05-28 00:00:00,Bronze,Hip Hop/Rap
4144,Sofia Martin,Canada,Toronto,22.35,4,2025-09-24 00:00:00,2025-12-14 00:00:00,Bronze,Latin
4145,Sofie Kristiansen,Norway,Stavanger,26.74,7,2020-06-08 00:00:00,2021-01-28 00:00:00,Bronze,Pop
4146,Amelia Taylor,Canada,Gatineau,52.47,10,2019-06-26 00:00:00,2020-12-19 00:00:00,Silver,Alternative & Punk
4147,Edward Thomas,United Kingdom,Cardiff,86.46,15,2020-08-19 00:00:00,2022-03-19 00:00:00,Gold,Latin
4148,Isabella Thomas,Canada,Brampton,41.72,5,2025-07-05 00:00:00,2025-12-28 00:00:00,Silver,Metal
4149,Ágnes Kovács,Hungary,Kecskemét,68.31,13,2020-04-28 00:00:00,2021-03-28 00:00:00,Gold,Rock
4150,Robert Wright,USA,Memphis,67.32000000000001,12,2020-01-26 00:00:00,2021-05-07 00:00:00,Gold,Rock
4151,Yuna Ito,Japan,Kawasaki,16.58,2,2024-09-28 00:00:00,2024-12-12 00:00:00,Bronze,Rock
4152,Sofia Greco,Italy,Verona,20.86,3,2025-10-08 00:00:00,2025-12-20 00:00:00,Bronze,Rock
4153,Deepak Sharma,India,Lucknow,105.3,13,2025-03-12 00:00:00,2025-12-28 00:00:00,Platinum,Rock
4154,David Brown,USA,Los Angeles,65.25,9,2024-11-12 00:00:00,2025-11-16 00:00:00,Silver,Metal
4155,Caio Gomes,Brazil,Rio de Janeiro,144.65,10,2024-03-28 00:00:00,2025-02-24 00:00:00,Platinum,TV Shows
4156,Matheus Sousa,Brazil,Curitiba,61.0,9,2023-05-09 00:00:00,2024-04-14 00:00:00,Silver,Latin
4157,Nicolas Lefebvre,France,Dijon,137.06,19,2022-07-26 00:00:00,2024-07-04 00:00:00,Platinum,Alternative & Punk
4158,Ava Smith,Canada,Toronto,11.61,2,2024-01-26 00:00:00,2024-03-16 00:00:00,Bronze,Hip Hop/Rap
4159,Lucas Johannessen,Norway,Oslo,161.55999999999997,20,2024-06-01 00:00:00,2025-11-27 00:00:00,Platinum,Blues
4160,Emma Schneider,Germany,Dortmund,62.02000000000001,10,2023-11-22 00:00:00,2024-11-04 00:00:00,Silver,Latin
4161,Anna Bauer,Germany,Bielefeld,88.98000000000002,15,2021-08-12 00:00:00,2023-02-19 00:00:00,Gold,Blues
4162,Jennifer Scott,USA,Nashville,138.32999999999996,17,2024-06-07 00:00:00,2025-12-26 00:00:00,Platinum,Rock
4163,Laura Garcia,USA,Charlotte,28.52,6,2021-10-25 00:00:00,2022-03-17 00:00:00,Bronze,Rock
4164,Ágnes Oláh,Hungary,Érd,91.17999999999999,12,2024-12-01 00:00:00,2025-08-02 00:00:00,Gold,Metal
4165,Mattia Bruno,Italy,Bari,52.95,8,2022-12-25 00:00:00,2023-08-06 00:00:00,Silver,Latin
4166,Matthew Hill,USA,San Antonio,35.76,5,2025-03-16 00:00:00,2025-10-11 00:00:00,Bronze,Rock
4167,Charlie Robinson,United Kingdom,Sheffield,,0,,,Bronze,
4168,Wolfgang Schulz,Germany,Hanover,96.89999999999998,9,2023-01-12 00:00:00,2023-12-01 00:00:00,Gold,TV Shows
4169,Matthew Johnson,USA,Seattle,21.78,5,2020-08-27 00:00:00,2020-11-28 00:00:00,Bronze,Rock
4170,Chloe Bernard,France,Montpellier,102.02,12,2024-08-26 00:00:00,2025-11-09 00:00:00,Gold,Rock
4171,Ashley Allen,USA,Seattle,32.13,4,2023-07-28 00:00:00,2023-12-28 00:00:00,Bronze,Alternative & Punk
4172,Alexander Taylor,United Kingdom,Cardiff,61.27,9,2024-08-02 00:00:00,2025-07-05 00:00:00,Silver,Latin
4173,James Smith,USA,San Diego,5.96,1,2025-12-13 00:00:00,2025-12-13 00:00:00,Bronze,Metal
4174,Sarah Young,USA,Fort Worth,21.33,3,2023-04-22 00:00:00,2023-06-25 00:00:00,Bronze,Rock
4175,Andre Rodrigues,Brazil,Goiânia,140.81,18,2023-04-22 00:00:00,2025-05-08 00:00:00,Platinum,Rock
4176,Kathleen Taylor,USA,Louisville,63.1,13,2021-06-25 00:00:00,2023-02-28 00:00:00,Silver,Electronica/Dance
4177,Maja Johansson,Sweden,Malmö,9.96,1,2025-11-20 00:00:00,2025-11-20 00:00:00,Bronze,Sci Fi & Fantasy
4178,Jack Moore,Ireland,Galway,122.72999999999998,19,2023-01-17 00:00:00,2024-08-26 00:00:00,Platinum,Rock
4179,Kathleen Johnson,USA,San Diego,51.080000000000005,8,2023-05-28 00:00:00,2024-02-22 00:00:00,Silver,Rock
4180,Kateřina Novotný,Czech Republic,Liberec,44.550000000000004,9,2021-04-16 00:00:00,2021-11-28 00:00:00,Silver,Latin
4181,Tiago Ferreira,Portugal,Amadora,95.58999999999999,16,2023-10-10 00:00:00,2025-09-25 00:00:00,Gold,Rock
4182,Lucas Bertrand,France,Le Havre,28.220000000000002,5,2021-10-17 00:00:00,2022-01-16 00:00:00,Bronze,Alternative & Punk
4183,Joshua Taylor,USA,Portland,35.120000000000005,5,2023-10-13 00:00:00,2024-05-14 00:00:00,Bronze,Rock
4184,Noah Larsson,Sweden,Malmö,44.56,8,2019-04-19 00:00:00,2020-03-28 00:00:00,Silver,Latin
4185,Emma Bertrand,France,Toulouse,21.78,4,2019-09-06 00:00:00,2020-02-28 00:00:00,Bronze,Latin
4186,Edoardo Costa,Italy,Palermo,29.26,5,2022-11-28 00:00:00,2023-04-22 00:00:00,Bronze,Metal
4187,Elizabeth Lee,Canada,Mississauga,,0,,,Bronze,
4188,Amelia Wilson,United Kingdom,Birmingham,59.17000000000001,9,2022-04-14 00:00:00,2023-01-19 00:00:00,Silver,Rock
4189,Benjamin Roberts,United Kingdom,Birmingham,48.830000000000005,9,2021-04-11 00:00:00,2022-06-11 00:00:00,Silver,Latin
4190,Mariana Fernandes,Portugal,Viseu,154.10999999999999,21,2024-01-28 00:00:00,2025-12-06 00:00:00,Platinum,Rock
4191,James Adams,USA,Indianapolis,58.25,10,2021-10-19 00:00:00,2022-09-14 00:00:00,Silver,Jazz
4192,Julien Bertrand,France,Rennes,4.47,1,2025-12-10 00:00:00,2025-12-10 00:00:00,Bronze,Blues
4193,Rebecca Thomas,USA,Nashville,71.92,9,2024-12-11 00:00:00,2025-12-18 00:00:00,Gold,Rock
4194,Diego Lima,Brazil,Goiânia,6.45,1,2024-08-09 00:00:00,2024-08-09 00:00:00,Bronze,Metal
4195,Sunita Joshi,India,Delhi,90.85,14,2024-05-17 00:00:00,2025-12-10 00:00:00,Gold,Blues
4196,Olivia Brown,Australia,Sunshine Coast,60.22000000000001,10,2023-10-23 00:00:00,2024-06-19 00:00:00,Silver,Rock
4197,John Smith,USA,San Diego,96.89,14,2024-03-11 00:00:00,2025-06-25 00:00:00,Gold,Latin
4198,Ondřej Novák,Czech Republic,Hradec Králové,47.84,8,2021-07-28 00:00:00,2022-04-18 00:00:00,Silver,Blues
4199,Miguel Alves,Portugal,Amadora,79.19000000000001,10,2023-11-10 00:00:00,2025-01-13 00:00:00,Gold,Rock
4200,Sharon Davis,USA,Louisville,168.28999999999996,20,2024-04-14 00:00:00,2025-12-11 00:00:00,Platinum,Latin
4201,Karen Young,USA,San Antonio,134.29,16,2023-10-28 00:00:00,2025-06-16 00:00:00,Platinum,Rock
4202,Rohit Malhotra,India,Hyderabad,67.86,10,2023-10-02 00:00:00,2024-09-25 00:00:00,Gold,Latin
4203,Piotr Woźniak,Poland,Poznań,68.53999999999999,7,2025-04-20 00:00:00,2025-12-28 00:00:00,Gold,Electronica/Dance
4204,Raphael Laurent,France,Reims,40.07,5,2022-12-19 00:00:00,2023-03-27 00:00:00,Silver,Comedy
4205,Hannah Klein,Germany,Berlin,64.82000000000001,8,2024-05-12 00:00:00,2025-03-28 00:00:00,Silver,Classical
4206,Lina Zimmermann,Germany,Munich,77.66,11,2023-01-23 00:00:00,2024-01-24 00:00:00,Gold,Rock
4207,Cynthia Hill,USA,Indianapolis,236.3899999999999,32,2022-11-15 00:00:00,2025-12-13 00:00:00,Platinum,Latin
4208,Amy Allen,USA,Charlotte,55.440000000000005,12,2020-10-16 00:00:00,2021-12-28 00:00:00,Silver,Rock
4209,Leonardo Rizzo,Italy,Catania,46.25000000000001,7,2024-02-01 00:00:00,2024-10-19 00:00:00,Silver,Rock
4210,Avery MacDonald,Canada,Winnipeg,7.45,1,2025-12-21 00:00:00,2025-12-21 00:00:00,Bronze,Rock
4211,Joshua Martin,USA,Columbus,48.07,7,2024-10-19 00:00:00,2025-06-28 00:00:00,Silver,Rock
4212,Bruno Santos,Brazil,Belém,42.57000000000001,8,2024-05-21 00:00:00,2024-12-28 00:00:00,Silver,Rock
4213,Laura Kristensen,Denmark,Randers,101.42999999999999,11,2024-03-19 00:00:00,2025-01-02 00:00:00,Gold,Metal
4214,William Harris,USA,San Diego,22.61,4,2023-02-22 00:00:00,2023-10-21 00:00:00,Bronze,Rock
4215,Rebecca Williams,USA,Fort Worth,152.89,23,2023-10-11 00:00:00,2025-12-21 00:00:00,Platinum,Rock
4216,Sofía Flores,Chile,Antofagasta,63.88,10,2023-06-22 00:00:00,2024-03-21 00:00:00,Silver,Rock
4217,Liam Renard,Belgium,Bruges,134.37,22,2022-03-06 00:00:00,2024-04-27 00:00:00,Platinum,Blues
4218,Emma Hämäläinen,Finland,Turku,25.62,3,2024-12-12 00:00:00,2025-02-11 00:00:00,Bronze,Alternative & Punk
4219,Daniel Taylor,USA,Chicago,71.29,11,2021-12-12 00:00:00,2023-02-03 00:00:00,Gold,Rock
4220,Finn Schmidt,Germany,Nuremberg,16.39,2,2025-05-07 00:00:00,2025-06-22 00:00:00,Bronze,Rock
4221,Luciana López,Argentina,Mendoza,146.59,22,2020-08-16 00:00:00,2022-11-08 00:00:00,Platinum,Latin
4222,Jessica Garcia,USA,Houston,76.46000000000001,9,2024-08-19 00:00:00,2025-05-04 00:00:00,Gold,Alternative & Punk
4223,Theo Silva,Brazil,Goiânia,119.82999999999997,25,2019-06-05 00:00:00,2021-10-24 00:00:00,Platinum,Latin
4224,William Dahl,Norway,Drammen,125.23999999999998,18,2023-06-24 00:00:00,2025-01-17 00:00:00,Platinum,Rock
4225,Daiki Takahashi,Japan,Yokohama,64.91000000000001,8,2021-09-07 00:00:00,2022-04-28 00:00:00,Silver,Latin
4226,Emma Schulz,Germany,Dresden,43.67,5,2024-02-21 00:00:00,2024-05-04 00:00:00,Silver,Rock
4227,Ricardo Carvalho,Portugal,Funchal,24.9,5,2023-07-16 00:00:00,2023-11-23 00:00:00,Bronze,Rock
4228,Sofia Gagnon,Canada,Hamilton,75.5,10,2023-09-11 00:00:00,2024-08-02 00:00:00,Gold,Alternative & Punk
4229,Alice Lopes,Brazil,Salvador,105.78,18,2022-01-03 00:00:00,2023-07-28 00:00:00,Platinum,Rock
4230,Arthur Lima,Brazil,Guarulhos,71.38999999999999,12,2022-01-15 00:00:00,2023-07-22 00:00:00,Gold,Alternative & Punk
4231,Robert Davis,USA,Philadelphia,81.60000000000001,6,2025-06-24 00:00:00,2025-12-20 00:00:00,Gold,Comedy
4232,Sharon Moore,USA,Nashville,110.31,16,2024-01-24 00:00:00,2025-11-01 00:00:00,Platinum,Alternative & Punk
4233,Pierre Dubois,France,Rennes,53.64,6,2025-02-23 00:00:00,2025-12-26 00:00:00,Silver,Rock
4234,Ben Fischer,Germany,Bremen,58.5,6,2024-07-16 00:00:00,2024-12-16 00:00:00,Silver,TV Shows
4235,Oliver Heinonen,Finland,Pori,107.80999999999999,15,2023-12-09 00:00:00,2025-05-28 00:00:00,Platinum,Latin
